Order ID,Order Date,Customer ID,Quantity,Size,Unit Price,Sales,Tipe Kopi,Ukuran,Kategori
LGL-16843-667,5/5/2021,82458-87830-JE,4,0.2,2.985,11.94,A,D,Kurang Laris
TCC-89722-031,10/23/2021,41611-34336-WT,1,0.5,7.77,7.77,L,D,Kurang Laris
TRA-79507-007,12/16/2019,70089-27418-UJ,4,2.5,27.485,109.94,R,L,Sangat Laris
MZJ-77284-941,5/18/2019,99978-56910-BN,5,0.2,4.455,22.275,E,L,Cukup Laris
AXN-57779-891,7/14/2019,09668-23340-IC,3,0.2,2.985,8.955,R,M,Kurang Laris
PJB-15659-994,11/13/2020,39457-62611-YK,4,2.5,29.785,119.14,L,D,Sangat Laris
LTS-03470-353,7/16/2020,90985-89807-RW,5,2.5,29.785,148.925,A,L,Sangat Laris
UMM-28497-689,11/3/2020,05325-97750-WP,3,2.5,36.455,109.365,L,L,Sangat Laris
MJZ-93232-402,3/20/2022,17816-67941-ZS,1,0.2,3.645,3.645,E,D,Kurang Laris
UHW-74617-126,2/16/2022,90816-65619-LM,2,2.5,27.945,55.89,E,D,Sangat Laris
RIK-61730-794,11/12/2020,69761-61146-KD,6,0.2,4.365,26.19,L,M,Cukup Laris
IDJ-55379-750,10/5/2019,24040-20817-QB,4,1,9.95,39.8,R,M,Sangat Laris
OHX-11953-965,10/1/2019,19524-21432-XP,2,2.5,34.155,68.31,E,L,Sangat Laris
TVV-42245-088,3/6/2020,14398-43114-RV,4,0.2,3.375,13.5,A,M,Kurang Laris
DYP-74337-787,10/23/2019,41486-52502-QQ,1,0.5,5.97,5.97,R,M,Kurang Laris
OKA-93124-100,4/23/2020,05325-97750-WP,5,0.5,5.97,29.85,R,M,Sangat Laris
IXW-20780-268,6/24/2020,20236-64364-QL,2,2.5,36.455,72.91,L,L,Sangat Laris
NGG-24006-937,3/16/2021,29102-40100-TZ,4,2.5,31.625,126.5,E,M,Sangat Laris
JZC-31180-557,4/7/2020,09171-42203-EB,1,2.5,33.465,33.465,L,M,Sangat Laris
ZMU-63715-204,9/30/2021,29060-75856-UI,6,1,12.15,72.9,E,D,Sangat Laris
GND-08192-056,5/1/2022,17088-16989-PL,2,0.5,7.77,15.54,L,D,Kurang Laris
RYY-38961-093,1/21/2021,14756-18321-CL,6,0.2,3.375,20.25,A,M,Cukup Laris
CVA-64996-969,6/24/2020,13324-78688-MI,6,1,12.95,77.7,A,L,Sangat Laris
XTH-67276-442,3/3/2019,73799-04749-BM,4,2.5,33.465,133.86,L,M,Sangat Laris
PVU-02950-470,1/28/2021,01927-46702-YT,1,1,12.15,12.15,E,D,Kurang Laris
XSN-26809-910,6/28/2020,80467-17137-TO,2,2.5,31.625,63.25,E,M,Sangat Laris
UDN-88321-005,7/5/2020,14640-87215-BK,5,0.5,7.17,35.85,R,L,Sangat Laris
EXP-21628-670,3/2/2019,94447-35885-HK,3,2.5,25.875,77.625,A,M,Sangat Laris
VGM-24161-361,5/1/2022,71034-49694-CS,2,2.5,31.625,63.25,E,M,Sangat Laris
PKN-19556-918,4/29/2022,00445-42781-KX,6,0.2,4.455,26.73,E,L,Cukup Laris
PKN-19556-918,4/29/2022,00445-42781-KX,4,0.5,7.77,31.08,L,D,Sangat Laris
PKN-19556-918,4/29/2022,00445-42781-KX,1,0.2,2.985,2.985,A,D,Kurang Laris
PKN-19556-918,4/29/2022,00445-42781-KX,5,2.5,20.585,102.925,R,D,Sangat Laris
DXQ-44537-297,8/6/2020,96116-24737-LV,4,0.5,8.91,35.64,E,L,Sangat Laris
BPC-54727-307,12/21/2019,18684-73088-YL,4,1,11.95,47.8,R,L,Sangat Laris
KSH-47717-456,4/19/2020,74671-55639-TU,3,1,14.55,43.65,L,M,Sangat Laris
ANK-59436-446,1/17/2022,17488-65879-XL,4,0.5,8.91,35.64,E,L,Sangat Laris
AYY-83051-752,1/22/2019,46431-09298-OU,6,1,15.85,95.1,L,L,Sangat Laris
CSW-59644-267,2/28/2020,60378-26473-FE,1,2.5,31.625,31.625,E,M,Sangat Laris
ITY-92466-909,8/7/2019,34927-68586-ZV,3,2.5,25.875,77.625,A,M,Sangat Laris
IGW-04801-466,5/15/2021,29051-27555-GD,1,0.2,3.885,3.885,L,D,Kurang Laris
LJN-34281-921,12/17/2021,52143-35672-JF,5,2.5,27.485,137.425,R,L,Sangat Laris
BWZ-46364-547,9/9/2021,64918-67725-MN,3,1,11.95,35.85,R,L,Sangat Laris
SBC-95710-706,2/19/2020,85634-61759-ND,2,0.2,4.125,8.25,E,M,Kurang Laris
WRN-55114-031,6/29/2020,40180-22940-QB,3,2.5,34.155,102.465,E,L,Sangat Laris
TZU-64255-831,5/13/2022,34666-76738-SQ,2,2.5,20.585,41.17,R,D,Sangat Laris
JVF-91003-729,10/2/2020,98536-88616-FF,3,2.5,22.885,68.655,A,D,Sangat Laris
MVB-22135-665,12/2/2021,55621-06130-SA,1,1,9.95,9.95,A,D,Kurang Laris
CKS-47815-571,11/2/2021,45666-86771-EH,3,0.5,9.51,28.53,L,L,Cukup Laris
OAW-17338-101,2/23/2020,52143-35672-JF,6,0.2,2.685,16.11,R,D,Cukup Laris
ALP-37623-536,7/3/2020,24689-69376-XX,6,1,15.85,95.1,L,L,Sangat Laris
WMU-87639-108,2/11/2019,71891-51101-VQ,1,0.5,5.37,5.37,R,D,Kurang Laris
USN-44968-231,9/10/2020,71749-05400-CN,4,1,11.95,47.8,R,L,Sangat Laris
YZG-20575-451,3/2/2020,64845-00270-NO,4,1,15.85,63.4,L,L,Sangat Laris
HTH-52867-812,6/28/2021,29851-36402-UX,4,2.5,25.875,103.5,A,M,Sangat Laris
FWU-44971-444,1/11/2019,12190-25421-WM,3,2.5,22.885,68.655,A,D,Sangat Laris
EQI-82205-066,9/20/2019,52316-30571-GD,2,2.5,22.885,45.77,R,M,Sangat Laris
NAR-00747-074,10/16/2021,23243-92649-RY,4,1,12.95,51.8,L,D,Sangat Laris
JYR-22052-185,1/1/2020,39528-19971-OR,2,0.5,6.75,13.5,A,M,Kurang Laris
XKO-54097-932,3/10/2022,32743-78448-KT,3,0.5,8.25,24.75,E,M,Cukup Laris
HXA-72415-025,5/12/2022,93417-12322-YB,2,2.5,22.885,45.77,A,D,Sangat Laris
MJF-20065-335,9/10/2020,56891-86662-UY,6,0.5,8.91,53.46,E,L,Sangat Laris
GFI-83300-059,10/16/2021,40414-26467-VE,6,0.2,3.375,20.25,A,M,Cukup Laris
WJR-51493-682,6/17/2021,87858-83734-RK,5,2.5,29.785,148.925,L,D,Sangat Laris
SHP-55648-472,3/30/2019,46818-20198-GB,6,1,11.25,67.5,A,M,Sangat Laris
HYR-03455-684,12/19/2021,29808-89098-XD,6,1,12.15,72.9,E,D,Sangat Laris
HYR-03455-684,12/19/2021,29808-89098-XD,2,0.2,3.885,7.77,L,D,Kurang Laris
HUG-52766-375,6/5/2020,78786-77449-RQ,4,2.5,22.885,91.54,A,D,Sangat Laris
DAH-46595-917,9/12/2021,27878-42224-QF,6,1,9.95,59.7,A,D,Sangat Laris
VEM-79839-466,3/16/2022,32743-78448-KT,5,2.5,27.485,137.425,R,L,Sangat Laris
OWH-11126-533,12/21/2021,25331-13794-SB,2,2.5,33.465,66.93,L,M,Sangat Laris
UMT-26130-151,5/21/2019,55864-37682-GQ,3,0.2,4.365,13.095,L,M,Kurang Laris
JKA-27899-806,10/26/2021,97005-25609-CQ,5,1,11.95,59.75,R,L,Sangat Laris
ULU-07744-724,3/26/2020,94058-95794-IJ,5,0.5,8.73,43.65,L,M,Sangat Laris
NOM-56457-507,10/14/2020,40214-03678-GU,6,1,13.75,82.5,E,M,Sangat Laris
NZN-71683-705,12/13/2021,04921-85445-SL,6,2.5,29.785,178.71,A,L,Sangat Laris
WMA-34232-850,3/8/2021,53386-94266-LJ,4,2.5,29.785,119.14,L,D,Sangat Laris
EZL-27919-704,1/21/2021,49480-85909-DG,5,0.5,9.51,47.55,L,L,Sangat Laris
ZYU-11345-774,1/10/2021,18293-78136-MN,5,0.5,8.73,43.65,L,M,Sangat Laris
CPW-34587-459,3/26/2021,84641-67384-TD,6,2.5,29.785,178.71,A,L,Sangat Laris
NQZ-82067-394,3/25/2022,72320-29738-EB,1,2.5,27.485,27.485,R,L,Cukup Laris
JBW-95055-851,7/22/2021,47355-97488-XS,5,1,11.25,56.25,A,M,Sangat Laris
AHY-20324-088,9/6/2020,63499-24884-PP,2,0.2,4.755,9.51,L,L,Kurang Laris
ZSL-66684-103,12/28/2019,39193-51770-FM,2,0.2,4.125,8.25,E,M,Kurang Laris
WNE-73911-475,4/20/2020,61323-91967-GG,6,0.5,7.77,46.62,L,D,Sangat Laris
EZB-68383-559,2/21/2019,90123-01967-KS,6,1,11.95,71.7,R,L,Sangat Laris
OVO-01283-090,3/17/2022,15958-25089-OS,2,2.5,36.455,72.91,L,L,Sangat Laris
TXH-78646-919,5/14/2021,98430-37820-UV,3,0.2,2.685,8.055,R,D,Kurang Laris
CYZ-37122-164,1/6/2019,21798-04171-XC,2,0.5,8.25,16.5,E,M,Cukup Laris
AGQ-06534-750,4/24/2019,52798-46508-HP,5,1,12.95,64.75,A,L,Sangat Laris
QVL-32245-818,5/30/2021,46478-42970-EM,5,0.5,6.75,33.75,A,M,Sangat Laris
LTD-96842-834,7/12/2022,00246-15080-LE,6,2.5,29.785,178.71,L,D,Sangat Laris
SEC-91807-425,1/31/2021,94091-86957-HX,2,1,11.25,22.5,A,M,Cukup Laris
MHM-44857-599,9/12/2019,26295-44907-DK,1,1,12.95,12.95,L,D,Kurang Laris
KGC-95046-911,6/30/2020,95351-96177-QV,2,2.5,25.875,51.75,A,M,Sangat Laris
RZC-75150-413,3/25/2020,92204-96636-BS,5,0.5,7.29,36.45,E,D,Sangat Laris
EYH-88288-452,4/14/2021,03010-30348-UA,5,2.5,36.455,182.275,L,L,Sangat Laris
NYQ-24237-772,8/16/2019,13441-34686-SW,4,0.5,7.77,31.08,L,D,Sangat Laris
WKB-21680-566,12/17/2021,96612-41722-VJ,3,0.5,6.75,20.25,A,M,Cukup Laris
THE-61147-027,12/31/2019,94091-86957-HX,2,1,12.95,25.9,L,D,Cukup Laris
PTY-86420-119,4/12/2021,25504-41681-WA,4,0.5,5.97,23.88,A,D,Cukup Laris
QHL-27188-431,9/28/2019,75443-07820-DZ,2,0.5,9.51,19.02,L,L,Cukup Laris
MIS-54381-047,6/15/2022,39276-95489-XV,5,0.5,5.97,29.85,A,D,Sangat Laris
TBB-29780-459,7/15/2019,61437-83623-PZ,1,0.5,7.77,7.77,A,L,Kurang Laris
QLC-52637-305,2/10/2019,34317-87258-HQ,4,2.5,29.785,119.14,L,D,Sangat Laris
CWT-27056-328,6/4/2022,18570-80998-ZS,6,0.2,3.645,21.87,E,D,Cukup Laris
ASS-05878-128,10/10/2020,66580-33745-OQ,2,0.5,8.91,17.82,E,L,Cukup Laris
EGK-03027-418,6/6/2021,19820-29285-FD,3,0.2,4.125,12.375,E,M,Kurang Laris
KCY-61732-849,3/16/2019,11349-55147-SN,2,1,12.95,25.9,L,D,Cukup Laris
BLI-21697-702,12/5/2019,21141-12455-VB,2,0.5,6.75,13.5,A,M,Kurang Laris
KFJ-46568-890,1/20/2019,71003-85639-HB,2,0.5,8.91,17.82,E,L,Cukup Laris
SOK-43535-680,4/4/2022,58443-95866-YO,3,0.5,8.25,24.75,E,M,Cukup Laris
XUE-87260-201,2/8/2022,89646-21249-OH,6,0.2,2.985,17.91,R,M,Cukup Laris
CZF-40873-691,6/30/2019,64988-20636-XQ,2,0.5,8.25,16.5,E,M,Cukup Laris
AIA-98989-755,5/9/2020,34704-83143-KS,1,0.2,2.985,2.985,R,M,Kurang Laris
ITZ-21793-986,6/11/2021,67388-17544-XX,4,0.2,3.645,14.58,E,D,Kurang Laris
YOK-93322-608,11/4/2021,69411-48470-ID,6,1,14.85,89.1,E,L,Sangat Laris
LXK-00634-611,2/20/2022,94091-86957-HX,3,1,11.95,35.85,R,L,Sangat Laris
CQW-37388-302,7/3/2019,97741-98924-KT,3,2.5,22.885,68.655,A,D,Sangat Laris
SPA-79365-334,6/1/2021,79857-78167-KO,3,1,12.95,38.85,L,D,Sangat Laris
VPX-08817-517,11/15/2020,46963-10322-ZA,5,1,15.85,79.25,L,L,Sangat Laris
PBP-87115-410,1/19/2021,93812-74772-MV,5,0.5,7.29,36.45,E,D,Sangat Laris
SFB-93752-440,10/10/2021,48203-23480-UB,3,0.2,2.985,8.955,R,M,Kurang Laris
TBU-65158-068,2/28/2022,60357-65386-RD,2,1,12.15,24.3,E,D,Cukup Laris
TEH-08414-216,10/1/2021,35099-13971-JI,2,2.5,31.625,63.25,E,M,Sangat Laris
MAY-77231-536,9/2/2020,01304-59807-OB,2,0.2,3.375,6.75,A,M,Kurang Laris
ATY-28980-884,7/31/2020,50705-17295-NK,6,0.2,3.885,23.31,A,L,Cukup Laris
SWP-88281-918,1/10/2022,77657-61366-FY,4,2.5,36.455,145.82,L,L,Sangat Laris
VCE-56531-986,3/9/2021,57192-13428-PL,5,0.5,5.97,29.85,R,M,Sangat Laris
FVV-75700-005,11/20/2020,24891-77957-LU,3,0.5,7.29,21.87,E,D,Cukup Laris
CFZ-53492-600,3/14/2022,64896-18468-BT,1,0.2,4.365,4.365,L,M,Kurang Laris
LDK-71031-121,1/10/2019,84761-40784-SV,1,2.5,36.455,36.455,L,L,Sangat Laris
EBA-82404-343,1/26/2021,20236-42322-CM,4,0.2,3.885,15.54,L,D,Kurang Laris
USA-42811-560,4/26/2021,49671-11547-WG,2,0.2,4.455,8.91,E,L,Kurang Laris
SNL-83703-516,1/4/2022,57976-33535-WK,3,2.5,33.465,100.395,L,M,Sangat Laris
SUZ-83036-175,8/20/2019,55915-19477-MK,5,0.2,2.685,13.425,R,D,Kurang Laris
RGM-01187-513,7/15/2022,28121-11641-UA,6,0.2,3.645,21.87,E,D,Cukup Laris
CZG-01299-952,2/12/2019,09540-70637-EV,2,1,12.95,25.9,L,D,Cukup Laris
KLD-88731-484,9/8/2021,17775-77072-PP,5,1,11.25,56.25,A,M,Sangat Laris
BQK-38412-229,12/13/2019,90392-73338-BC,3,0.2,3.585,10.755,R,L,Kurang Laris
TCX-76953-071,8/25/2021,94091-86957-HX,5,0.2,3.645,18.225,E,D,Cukup Laris
LIN-88046-551,3/23/2022,10725-45724-CO,4,0.5,7.17,28.68,R,L,Cukup Laris
PMV-54491-220,4/11/2019,87242-18006-IR,2,0.2,4.365,8.73,L,M,Kurang Laris
SKA-73676-005,10/29/2020,36572-91896-PP,4,1,14.55,58.2,L,M,Sangat Laris
TKH-62197-239,7/30/2020,25181-97933-UX,3,0.5,5.97,17.91,A,D,Cukup Laris
YXF-57218-272,3/15/2019,55374-03175-IA,6,0.2,2.985,17.91,R,M,Cukup Laris
PKJ-30083-501,12/27/2021,76948-43532-JS,2,0.5,7.29,14.58,E,D,Kurang Laris
WTT-91832-645,10/3/2019,24344-88599-PP,3,1,11.25,33.75,A,M,Sangat Laris
TRZ-94735-865,2/5/2019,54462-58311-YF,4,0.5,8.73,34.92,L,M,Sangat Laris
UDB-09651-780,8/31/2020,90767-92589-LV,2,0.5,7.29,14.58,E,D,Kurang Laris
EHJ-82097-549,1/13/2021,27517-43747-YD,2,0.2,2.685,5.37,R,D,Kurang Laris
ZFR-79447-696,3/22/2021,77828-66867-KH,1,0.5,5.97,5.97,R,M,Kurang Laris
NUU-03893-975,1/17/2020,41054-59693-XE,2,0.5,9.51,19.02,L,L,Cukup Laris
GVG-59542-307,7/2/2019,26314-66792-VP,2,1,13.75,27.5,E,M,Cukup Laris
YLY-35287-172,5/23/2022,69410-04668-MA,5,0.5,5.97,29.85,A,D,Sangat Laris
DCI-96254-548,6/14/2022,94091-86957-HX,6,0.2,2.985,17.91,A,D,Cukup Laris
KHZ-26264-253,7/20/2021,24972-55878-KX,6,0.2,4.755,28.53,L,L,Cukup Laris
AAQ-13644-699,6/3/2022,46296-42617-OQ,4,1,8.95,35.8,R,D,Sangat Laris
LWL-68108-794,5/26/2020,44494-89923-UW,3,0.5,5.97,17.91,A,D,Cukup Laris
JQT-14347-517,7/26/2019,11621-09964-ID,1,1,8.95,8.95,R,D,Kurang Laris
BMM-86471-923,10/22/2020,76319-80715-II,1,2.5,29.785,29.785,L,D,Cukup Laris
IXU-67272-326,12/24/2020,91654-79216-IC,5,0.5,8.91,44.55,E,L,Sangat Laris
ITE-28312-615,9/6/2019,56450-21890-HK,6,1,14.85,89.1,E,L,Sangat Laris
ZHQ-30471-635,4/8/2019,40600-58915-WZ,5,0.5,8.73,43.65,L,M,Sangat Laris
LTP-31133-134,1/26/2022,66527-94478-PB,3,0.5,7.77,23.31,A,L,Cukup Laris
ZVQ-26122-859,11/28/2019,77154-45038-IH,6,2.5,29.785,178.71,A,L,Sangat Laris
MIU-01481-194,7/21/2019,08439-55669-AI,6,1,9.95,59.7,R,M,Sangat Laris
MIU-01481-194,7/21/2019,08439-55669-AI,2,0.5,7.77,15.54,A,L,Kurang Laris
UEA-72681-629,3/12/2021,24972-55878-KX,3,2.5,29.785,89.355,A,L,Sangat Laris
CVE-15042-481,1/1/2022,24972-55878-KX,2,1,11.95,23.9,R,L,Cukup Laris
EJA-79176-833,3/22/2020,91509-62250-GN,6,2.5,22.885,137.31,R,M,Sangat Laris
AHQ-40440-522,9/18/2020,83833-46106-ZC,1,1,9.95,9.95,A,D,Kurang Laris
TID-21626-411,1/3/2019,19383-33606-PW,3,0.5,7.17,21.51,R,L,Cukup Laris
RSR-96390-187,9/29/2021,67052-76184-CB,6,1,13.75,82.5,E,M,Sangat Laris
BZE-96093-118,10/19/2021,43452-18035-DH,2,0.2,4.365,8.73,L,M,Kurang Laris
LOU-41819-242,7/14/2022,88060-50676-MV,2,1,9.95,19.9,R,M,Cukup Laris
FND-99527-640,7/19/2021,89574-96203-EP,2,0.5,8.91,17.82,E,L,Cukup Laris
ASG-27179-958,12/10/2021,12607-75113-UV,3,0.5,6.75,20.25,A,M,Cukup Laris
YKX-23510-272,3/17/2019,56991-05510-PR,2,2.5,29.785,59.57,A,L,Sangat Laris
FSA-98650-921,2/28/2020,01841-48191-NL,2,0.5,9.51,19.02,L,L,Cukup Laris
ZUR-55774-294,6/3/2020,33269-10023-CO,6,1,12.95,77.7,L,D,Sangat Laris
FUO-99821-974,2/22/2020,31245-81098-PJ,3,1,13.75,41.25,E,M,Sangat Laris
YVH-19865-819,11/9/2019,08946-56610-IH,4,2.5,36.455,145.82,L,L,Sangat Laris
NNF-47422-501,3/7/2020,20260-32948-EB,6,0.2,4.455,26.73,E,L,Cukup Laris
RJI-71409-490,4/26/2021,31613-41626-KX,5,0.5,8.73,43.65,L,M,Sangat Laris
UZL-46108-213,11/11/2021,75961-20170-RD,2,1,15.85,31.7,L,L,Sangat Laris
AOX-44467-109,6/15/2021,72524-06410-KD,1,2.5,22.885,22.885,A,D,Cukup Laris
TZD-67261-174,2/27/2020,01841-48191-NL,1,2.5,27.945,27.945,E,D,Cukup Laris
TBU-64277-625,4/19/2021,98918-34330-GY,6,1,13.75,82.5,E,M,Sangat Laris
TYP-85767-944,7/29/2022,51497-50894-WU,2,2.5,22.885,45.77,R,M,Sangat Laris
GTT-73214-334,1/20/2019,98636-90072-YE,6,1,12.95,77.7,A,L,Sangat Laris
WAI-89905-069,2/21/2022,47011-57815-HJ,3,0.5,7.77,23.31,A,L,Cukup Laris
OJL-96844-459,5/3/2020,61253-98356-VD,5,0.2,4.755,23.775,L,L,Cukup Laris
VGI-33205-360,3/21/2019,96762-10814-DA,6,0.5,8.73,52.38,L,M,Sangat Laris
PCA-14081-576,6/13/2019,63112-10870-LC,5,0.2,3.585,17.925,R,L,Cukup Laris
SCS-67069-962,6/5/2020,21403-49423-PD,5,2.5,29.785,148.925,A,L,Sangat Laris
BDM-03174-485,3/16/2019,29581-13303-VB,4,0.5,7.17,28.68,R,L,Cukup Laris
UJV-32333-364,12/3/2021,86110-83695-YS,1,0.5,9.51,9.51,L,L,Kurang Laris
FLI-11493-954,7/9/2022,80454-42225-FT,4,0.5,7.77,31.08,A,L,Sangat Laris
IWL-13117-537,4/29/2020,29129-60664-KO,3,0.2,2.685,8.055,R,D,Kurang Laris
OAM-76916-748,1/27/2022,63025-62939-AN,3,1,12.15,36.45,E,D,Sangat Laris
